0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.58654815,0.52640486,0.61988133,0.53057516,0.382206,0.30101964,0.32586047,0.34722033,0.41625986,0.56517607,0.31379944,0.3549964,0.32993528,0.6323487,1.0,0.6790988,0.3698522,0.48454833,0.3299884,0.66315866,0.47456393,0.4348176,0.6200415,0.5432708
0.5781203,0.5145211,0.58891946,0.5091551,0.4174251,0.26283246,0.3214984,0.396463,0.43292958,0.5832041,0.37946984,0.3677774,0.41349974,0.5804742,0.6790988,1.0,0.35283974,0.5064078,0.37330133,0.6012111,0.67119503,0.5017448,0.66464984,0.5232992
0.3093346,0.3988112,0.36549538,0.40163183,0.21101576,0.2793111,0.39294675,0.26769322,0.41973993,0.29296312,0.31263,0.51396936,0.23858775,0.4306363,0.3698522,0.35283974,1.0000004,0.40916947,0.50620306,0.4515122,0.400728,0.23326975,0.4731419,0.3954184
0.5552277,0.36429283,0.4556469,0.47078463,0.4077605,0.2551694,0.36069924,0.54419976,0.5404545,0.3527155,0.46199864,0.35030207,0.27312112,0.37148747,0.48454833,0.5064078,0.40916947,0.9999997,0.6075201,0.64008176,0.5174634,0.48147207,0.5305118,0.4755302
0.35943472,0.32403255,0.31422418,0.37677938,0.3009633,0.26646826,0.3344799,0.3898678,0.4711927,0.20978406,0.36219445,0.35905626,0.25188133,0.34903798,0.3299884,0.37330133,0.50620306,0.6075201,0.9999998,0.527118,0.44495782,0.3411859,0.4631064,0.45994985
0.66419935,0.5495144,0.6429945,0.4972314,0.3120205,0.30560884,0.31890634,0.4962795,0.5431819,0.56301135,0.46250525,0.38987643,0.35528338,0.5147311,0.66315866,0.6012111,0.4515122,0.64008176,0.527118,0.99999976,0.53874934,0.41074875,0.6282677,0.5608134
0.61586195,0.5130144,0.66626227,0.6709648,0.37383953,0.37757105,0.31420493,0.38625097,0.5897161,0.47205707,0.38463074,0.46918383,0.34520322,0.44223687,0.47456393,0.67119503,0.400728,0.5174634,0.44495782,0.53874934,0.9999998,0.57002985,0.7697515,0.6131242
0.43075284,0.33245903,0.413443,0.5107752,0.5441348,0.30252776,0.27412853,0.2748742,0.45806888,0.38493422,0.3846509,0.2748645,0.29720744,0.3691561,0.4348176,0.5017448,0.23326975,0.48147207,0.3411859,0.41074875,0.57002985,1.0000001,0.47041595,0.44826376
0.6957373,0.54771215,0.6604325,0.6437183,0.4206113,0.3985807,0.39552447,0.4334477,0.6317116,0.5792081,0.5128233,0.46929428,0.3371438,0.5380182,0.6200415,0.66464984,0.4731419,0.5305118,0.4631064,0.6282677,0.7697515,0.47041595,0.99999994,0.6507748
0.6128005,0.5389187,0.57817495,0.5859852,0.41472873,0.38556603,0.27233166,0.35086575,0.520273,0.5409193,0.3566226,0.44372204,0.30338854,0.48168796,0.5432708,0.5232992,0.3954184,0.4755302,0.45994985,0.5608134,0.6131242,0.44826376,0.6507748,1.0000001
