0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.9999998,0.75924623,0.8418005,0.69586456,0.6260666,0.5466777,0.5077214,0.71453375,0.6898935,0.43014866,0.5719594,0.62770396,0.57162064,0.49232334,0.42198476,0.6626663,0.4816012,0.5104284,0.52056235,0.49403268,0.73501647,0.5660187,0.6002561,0.6188652
0.75924623,0.9999996,0.73780006,0.6645634,0.4623748,0.455322,0.43819973,0.6961264,0.57773036,0.45203993,0.56467074,0.60770804,0.6272912,0.41335657,0.4493572,0.58150446,0.44487906,0.41102248,0.41926506,0.40272528,0.60009784,0.4445044,0.43752035,0.556141
0.8418005,0.73780006,1.0000002,0.66529244,0.60743594,0.5037622,0.49267676,0.6359118,0.66385716,0.36711076,0.5142356,0.60452247,0.62734663,0.50768584,0.4555198,0.6533014,0.4979134,0.49165028,0.45941994,0.42876434,0.7568894,0.61591023,0.51184416,0.5557864
0.69586456,0.6645634,0.66529244,0.9999996,0.46411183,0.47351083,0.4854862,0.5564135,0.65645516,0.36146846,0.41469303,0.66454786,0.4348408,0.3959937,0.34832573,0.47638282,0.38497972,0.43834123,0.36651284,0.3722713,0.57386947,0.4858811,0.37862965,0.55239934
0.6260666,0.4623748,0.60743594,0.46411183,1.0000004,0.4564964,0.52707726,0.57461834,0.51134396,0.25698233,0.38066486,0.42478994,0.44456115,0.3778352,0.37688532,0.56846637,0.3761917,0.41711333,0.4019518,0.30595893,0.4897211,0.58771056,0.4314308,0.48390183
0.5466777,0.455322,0.5037622,0.47351083,0.4564964,1.0000006,0.6100503,0.51885426,0.4917982,0.30831754,0.32796305,0.37275338,0.3983747,0.38191047,0.3337743,0.4432784,0.44849443,0.3649198,0.41884825,0.48926994,0.47343865,0.39863297,0.33232898,0.5180457
0.5077214,0.43819973,0.49267676,0.4854862,0.52707726,0.6100503,1.0000002,0.47832793,0.4922776,0.16165,0.32853815,0.37275442,0.38833565,0.35733968,0.25357902,0.36520422,0.4079402,0.48809978,0.33491972,0.3046095,0.347672,0.3036538,0.23565999,0.38865247
0.71453375,0.6961264,0.6359118,0.5564135,0.57461834,0.51885426,0.47832793,1.0,0.6108661,0.35488573,0.5667284,0.5012959,0.61537623,0.39822558,0.33833015,0.60116565,0.3764186,0.4451021,0.3802282,0.35337934,0.5472369,0.46169907,0.4063562,0.47857696
0.6898935,0.57773036,0.66385716,0.65645516,0.51134396,0.4917982,0.4922776,0.6108661,1.0000002,0.3959112,0.5056187,0.6159199,0.44008908,0.42079085,0.31914172,0.47417802,0.43196148,0.48576444,0.4155914,0.35114124,0.6070274,0.5978957,0.41724616,0.43388128
0.43014866,0.45203993,0.36711076,0.36146846,0.25698233,0.30831754,0.16165,0.35488573,0.3959112,1.0000006,0.326756,0.54552,0.26996353,0.28694004,0.3064598,0.41697514,0.33919865,0.17642474,0.34408417,0.38151854,0.40117073,0.29450274,0.43031552,0.4605658
